lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,34.6875,r1i1p1f2,1850-01-16 00:00:00,-90.0,33.75,2.7593574e-06,1850-01-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-02-16 00:00:00,-90.0,33.75,1.1345103e-06,1850-02-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-03-16 00:00:00,-90.0,33.75,3.3041536e-07,1850-03-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-04-16 00:00:00,-90.0,33.75,1.2956202e-06,1850-04-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-05-16 00:00:00,-90.0,33.75,1.3142735e-06,1850-05-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-06-16 00:00:00,-90.0,33.75,2.6581615e-06,1850-06-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-07-16 00:00:00,-90.0,33.75,3.1912887e-06,1850-07-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-08-16 00:00:00,-90.0,33.75,2.6315113e-06,1850-08-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-09-16 00:00:00,-90.0,33.75,1.5382157e-06,1850-09-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-10-16 00:00:00,-90.0,33.75,8.383174e-07,1850-10-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-11-16 00:00:00,-90.0,33.75,1.6737756e-06,1850-11-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1850-12-16 00:00:00,-90.0,33.75,2.4663368e-06,1850-12-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-01-16 00:00:00,-90.0,33.75,1.8077559e-06,1851-01-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-02-16 00:00:00,-90.0,33.75,8.946156e-07,1851-02-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-03-16 00:00:00,-90.0,33.75,2.0900923e-06,1851-03-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-04-16 00:00:00,-90.0,33.75,1.7340235e-06,1851-04-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-05-16 00:00:00,-90.0,33.75,3.6046017e-06,1851-05-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-06-16 00:00:00,-90.0,33.75,1.881447e-06,1851-06-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-07-16 00:00:00,-90.0,33.75,1.502209e-06,1851-07-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-08-16 00:00:00,-90.0,33.75,2.6186613e-06,1851-08-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-09-16 00:00:00,-90.0,33.75,1.187665e-06,1851-09-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-10-16 00:00:00,-90.0,33.75,1.8195212e-06,1851-10-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-11-16 00:00:00,-90.0,33.75,2.6491957e-06,1851-11-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1851-12-16 00:00:00,-90.0,33.75,9.240463e-07,1851-12-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-01-16 00:00:00,-90.0,33.75,1.6347262e-06,1852-01-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-02-16 00:00:00,-90.0,33.75,1.3990582e-06,1852-02-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-03-16 00:00:00,-90.0,33.75,1.2024872e-06,1852-03-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-04-16 00:00:00,-90.0,33.75,3.2037194e-06,1852-04-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-05-16 00:00:00,-90.0,33.75,2.0122873e-06,1852-05-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-06-16 00:00:00,-90.0,33.75,8.8115274e-07,1852-06-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-07-16 00:00:00,-90.0,33.75,1.3729394e-06,1852-07-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-08-16 00:00:00,-90.0,33.75,8.665865e-07,1852-08-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-09-16 00:00:00,-90.0,33.75,1.6136142e-06,1852-09-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-10-16 00:00:00,-90.0,33.75,1.2186842e-06,1852-10-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-11-16 00:00:00,-90.0,33.75,1.5833141e-06,1852-11-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1852-12-16 00:00:00,-90.0,33.75,3.6860018e-07,1852-12-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1853-01-16 00:00:00,-90.0,33.75,3.1838724e-07,1853-01-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1853-02-16 00:00:00,-90.0,33.75,1.3563576e-06,1853-02-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1853-03-16 00:00:00,-90.0,33.75,2.7575254e-06,1853-03-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1853-04-16 00:00:00,-90.0,33.75,2.9021328e-06,1853-04-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1853-05-16 00:00:00,-90.0,33.75,1.8871696e-06,1853-05-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1853-06-16 00:00:00,-90.0,33.75,9.652216e-07,1853-06-01 00:00:00
-89.375,0,34.6875,r1i1p1f2,1853-07-16 00:00:00,-90.0,33.75,9.822244e-07,1853-07-01 00:00:00
