lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,27.1875,r1i1p1f2,1850-01-16 00:00:00,-90.0,26.25,2.734696e-06,1850-01-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-02-16 00:00:00,-90.0,26.25,1.1348219e-06,1850-02-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-03-16 00:00:00,-90.0,26.25,3.2155916e-07,1850-03-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-04-16 00:00:00,-90.0,26.25,1.2583665e-06,1850-04-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-05-16 00:00:00,-90.0,26.25,1.3504061e-06,1850-05-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-06-16 00:00:00,-90.0,26.25,2.6698103e-06,1850-06-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-07-16 00:00:00,-90.0,26.25,3.2441046e-06,1850-07-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-08-16 00:00:00,-90.0,26.25,2.6387715e-06,1850-08-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-09-16 00:00:00,-90.0,26.25,1.5922132e-06,1850-09-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-10-16 00:00:00,-90.0,26.25,8.3173484e-07,1850-10-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-11-16 00:00:00,-90.0,26.25,1.7301219e-06,1850-11-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1850-12-16 00:00:00,-90.0,26.25,2.3570044e-06,1850-12-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-01-16 00:00:00,-90.0,26.25,1.8735693e-06,1851-01-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-02-16 00:00:00,-90.0,26.25,8.4629244e-07,1851-02-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-03-16 00:00:00,-90.0,26.25,1.9943548e-06,1851-03-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-04-16 00:00:00,-90.0,26.25,1.6808416e-06,1851-04-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-05-16 00:00:00,-90.0,26.25,3.694653e-06,1851-05-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-06-16 00:00:00,-90.0,26.25,1.8633413e-06,1851-06-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-07-16 00:00:00,-90.0,26.25,1.4398486e-06,1851-07-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-08-16 00:00:00,-90.0,26.25,2.4675212e-06,1851-08-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-09-16 00:00:00,-90.0,26.25,1.1484656e-06,1851-09-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-10-16 00:00:00,-90.0,26.25,1.8007296e-06,1851-10-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-11-16 00:00:00,-90.0,26.25,2.7144113e-06,1851-11-01 00:00:00
-89.375,0,27.1875,r1i1p1f2,1851-12-16 00:00:00,-90.0,26.25,8.8467516e-07,1851-12-01 00:00:00
