lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,29.0625,r1i1p1f2,1850-01-16 00:00:00,-90.0,28.125,2.769831e-06,1850-01-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-02-16 00:00:00,-90.0,28.125,1.1341243e-06,1850-02-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-03-16 00:00:00,-90.0,28.125,3.2291553e-07,1850-03-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-04-16 00:00:00,-90.0,28.125,1.2669823e-06,1850-04-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-05-16 00:00:00,-90.0,28.125,1.3398361e-06,1850-05-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-06-16 00:00:00,-90.0,28.125,2.6678606e-06,1850-06-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-07-16 00:00:00,-90.0,28.125,3.2273138e-06,1850-07-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-08-16 00:00:00,-90.0,28.125,2.639629e-06,1850-08-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-09-16 00:00:00,-90.0,28.125,1.5787555e-06,1850-09-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-10-16 00:00:00,-90.0,28.125,8.322874e-07,1850-10-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-11-16 00:00:00,-90.0,28.125,1.7224351e-06,1850-11-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1850-12-16 00:00:00,-90.0,28.125,2.3101938e-06,1850-12-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-01-16 00:00:00,-90.0,28.125,1.866884e-06,1851-01-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-02-16 00:00:00,-90.0,28.125,8.567328e-07,1851-02-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-03-16 00:00:00,-90.0,28.125,2.0153716e-06,1851-03-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-04-16 00:00:00,-90.0,28.125,1.6938798e-06,1851-04-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-05-16 00:00:00,-90.0,28.125,3.6782144e-06,1851-05-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-06-16 00:00:00,-90.0,28.125,1.8646734e-06,1851-06-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-07-16 00:00:00,-90.0,28.125,1.4515791e-06,1851-07-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-08-16 00:00:00,-90.0,28.125,2.4892956e-06,1851-08-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-09-16 00:00:00,-90.0,28.125,1.1585857e-06,1851-09-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-10-16 00:00:00,-90.0,28.125,1.8007091e-06,1851-10-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-11-16 00:00:00,-90.0,28.125,2.6949704e-06,1851-11-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1851-12-16 00:00:00,-90.0,28.125,8.852251e-07,1851-12-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-01-16 00:00:00,-90.0,28.125,1.6303659e-06,1852-01-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-02-16 00:00:00,-90.0,28.125,1.400162e-06,1852-02-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-03-16 00:00:00,-90.0,28.125,1.1729795e-06,1852-03-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-04-16 00:00:00,-90.0,28.125,3.1295074e-06,1852-04-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-05-16 00:00:00,-90.0,28.125,2.0230184e-06,1852-05-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-06-16 00:00:00,-90.0,28.125,8.802578e-07,1852-06-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-07-16 00:00:00,-90.0,28.125,1.375535e-06,1852-07-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-08-16 00:00:00,-90.0,28.125,8.5469225e-07,1852-08-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-09-16 00:00:00,-90.0,28.125,1.5900962e-06,1852-09-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-10-16 00:00:00,-90.0,28.125,1.2173045e-06,1852-10-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-11-16 00:00:00,-90.0,28.125,1.5692697e-06,1852-11-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1852-12-16 00:00:00,-90.0,28.125,3.8816592e-07,1852-12-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-01-16 00:00:00,-90.0,28.125,2.3102137e-07,1853-01-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-02-16 00:00:00,-90.0,28.125,1.3492833e-06,1853-02-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-03-16 00:00:00,-90.0,28.125,2.729456e-06,1853-03-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-04-16 00:00:00,-90.0,28.125,2.9550126e-06,1853-04-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-05-16 00:00:00,-90.0,28.125,1.8424571e-06,1853-05-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-06-16 00:00:00,-90.0,28.125,9.742995e-07,1853-06-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-07-16 00:00:00,-90.0,28.125,9.640058e-07,1853-07-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-08-16 00:00:00,-90.0,28.125,1.8065055e-06,1853-08-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-09-16 00:00:00,-90.0,28.125,1.5772058e-06,1853-09-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-10-16 00:00:00,-90.0,28.125,1.0297847e-06,1853-10-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-11-16 00:00:00,-90.0,28.125,1.3030462e-06,1853-11-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1853-12-16 00:00:00,-90.0,28.125,3.3428541e-06,1853-12-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1854-01-16 00:00:00,-90.0,28.125,1.8779413e-06,1854-01-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1854-02-16 00:00:00,-90.0,28.125,2.1973185e-06,1854-02-01 00:00:00
-89.375,0,29.0625,r1i1p1f2,1854-03-16 00:00:00,-90.0,28.125,9.274008e-07,1854-03-01 00:00:00
