lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,111.5625,r1i1p1f2,1850-01-16 00:00:00,-90.0,110.625,2.3812165e-06,1850-01-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-02-16 00:00:00,-90.0,110.625,1.2992808e-06,1850-02-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-03-16 00:00:00,-90.0,110.625,6.8708124e-07,1850-03-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-04-16 00:00:00,-90.0,110.625,1.4073357e-06,1850-04-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-05-16 00:00:00,-90.0,110.625,1.8151284e-06,1850-05-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-06-16 00:00:00,-90.0,110.625,2.8002182e-06,1850-06-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-07-16 00:00:00,-90.0,110.625,3.2004848e-06,1850-07-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-08-16 00:00:00,-90.0,110.625,2.4485196e-06,1850-08-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-09-16 00:00:00,-90.0,110.625,1.1692242e-06,1850-09-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-10-16 00:00:00,-90.0,110.625,8.936865e-07,1850-10-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-11-16 00:00:00,-90.0,110.625,2.543877e-06,1850-11-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1850-12-16 00:00:00,-90.0,110.625,1.8476035e-06,1850-12-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-01-16 00:00:00,-90.0,110.625,1.3062278e-06,1851-01-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-02-16 00:00:00,-90.0,110.625,1.0421567e-06,1851-02-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-03-16 00:00:00,-90.0,110.625,2.172158e-06,1851-03-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-04-16 00:00:00,-90.0,110.625,1.6246634e-06,1851-04-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-05-16 00:00:00,-90.0,110.625,3.2581365e-06,1851-05-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-06-16 00:00:00,-90.0,110.625,2.421611e-06,1851-06-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-07-16 00:00:00,-90.0,110.625,1.964205e-06,1851-07-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-08-16 00:00:00,-90.0,110.625,3.2389908e-06,1851-08-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-09-16 00:00:00,-90.0,110.625,1.1632907e-06,1851-09-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-10-16 00:00:00,-90.0,110.625,1.7404651e-06,1851-10-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-11-16 00:00:00,-90.0,110.625,3.3546096e-06,1851-11-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1851-12-16 00:00:00,-90.0,110.625,1.2475454e-06,1851-12-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1852-01-16 00:00:00,-90.0,110.625,2.5521888e-06,1852-01-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1852-02-16 00:00:00,-90.0,110.625,1.4734027e-06,1852-02-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1852-03-16 00:00:00,-90.0,110.625,1.261466e-06,1852-03-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1852-04-16 00:00:00,-90.0,110.625,3.1170416e-06,1852-04-01 00:00:00
-89.375,0,111.5625,r1i1p1f2,1852-05-16 00:00:00,-90.0,110.625,2.493182e-06,1852-05-01 00:00:00
