lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,128.4375,r1i1p1f2,1850-01-16 00:00:00,-90.0,127.5,2.4142253e-06,1850-01-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-02-16 00:00:00,-90.0,127.5,1.3272256e-06,1850-02-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-03-16 00:00:00,-90.0,127.5,7.8995294e-07,1850-03-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-04-16 00:00:00,-90.0,127.5,1.2730894e-06,1850-04-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-05-16 00:00:00,-90.0,127.5,1.7697364e-06,1850-05-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-06-16 00:00:00,-90.0,127.5,2.737081e-06,1850-06-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-07-16 00:00:00,-90.0,127.5,2.964374e-06,1850-07-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-08-16 00:00:00,-90.0,127.5,2.289354e-06,1850-08-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-09-16 00:00:00,-90.0,127.5,1.2337254e-06,1850-09-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-10-16 00:00:00,-90.0,127.5,8.741797e-07,1850-10-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-11-16 00:00:00,-90.0,127.5,2.4314154e-06,1850-11-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1850-12-16 00:00:00,-90.0,127.5,1.8874124e-06,1850-12-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-01-16 00:00:00,-90.0,127.5,1.2750957e-06,1851-01-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-02-16 00:00:00,-90.0,127.5,9.849804e-07,1851-02-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-03-16 00:00:00,-90.0,127.5,2.093297e-06,1851-03-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-04-16 00:00:00,-90.0,127.5,1.688001e-06,1851-04-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-05-16 00:00:00,-90.0,127.5,3.062062e-06,1851-05-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-06-16 00:00:00,-90.0,127.5,2.2381455e-06,1851-06-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-07-16 00:00:00,-90.0,127.5,1.8909052e-06,1851-07-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-08-16 00:00:00,-90.0,127.5,2.8200498e-06,1851-08-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-09-16 00:00:00,-90.0,127.5,1.181144e-06,1851-09-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-10-16 00:00:00,-90.0,127.5,1.5199904e-06,1851-10-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-11-16 00:00:00,-90.0,127.5,3.1877394e-06,1851-11-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1851-12-16 00:00:00,-90.0,127.5,1.4654776e-06,1851-12-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1852-01-16 00:00:00,-90.0,127.5,2.370574e-06,1852-01-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1852-02-16 00:00:00,-90.0,127.5,1.501949e-06,1852-02-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1852-03-16 00:00:00,-90.0,127.5,1.3106503e-06,1852-03-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1852-04-16 00:00:00,-90.0,127.5,2.9515388e-06,1852-04-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1852-05-16 00:00:00,-90.0,127.5,2.4019535e-06,1852-05-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1852-06-16 00:00:00,-90.0,127.5,8.40007e-07,1852-06-01 00:00:00
-89.375,0,128.4375,r1i1p1f2,1852-07-16 00:00:00,-90.0,127.5,1.3009449e-06,1852-07-01 00:00:00
