lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,115.3125,r1i1p1f2,1850-01-16 00:00:00,-90.0,114.375,2.4355163e-06,1850-01-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-02-16 00:00:00,-90.0,114.375,1.2999169e-06,1850-02-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-03-16 00:00:00,-90.0,114.375,7.150985e-07,1850-03-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-04-16 00:00:00,-90.0,114.375,1.4044688e-06,1850-04-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-05-16 00:00:00,-90.0,114.375,1.832309e-06,1850-05-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-06-16 00:00:00,-90.0,114.375,2.7788356e-06,1850-06-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-07-16 00:00:00,-90.0,114.375,3.1528311e-06,1850-07-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-08-16 00:00:00,-90.0,114.375,2.4150136e-06,1850-08-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-09-16 00:00:00,-90.0,114.375,1.1676499e-06,1850-09-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-10-16 00:00:00,-90.0,114.375,8.9297293e-07,1850-10-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-11-16 00:00:00,-90.0,114.375,2.5035804e-06,1850-11-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1850-12-16 00:00:00,-90.0,114.375,1.8552306e-06,1850-12-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-01-16 00:00:00,-90.0,114.375,1.31613e-06,1851-01-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-02-16 00:00:00,-90.0,114.375,1.0335854e-06,1851-02-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-03-16 00:00:00,-90.0,114.375,2.147068e-06,1851-03-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-04-16 00:00:00,-90.0,114.375,1.6434329e-06,1851-04-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-05-16 00:00:00,-90.0,114.375,3.1852671e-06,1851-05-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-06-16 00:00:00,-90.0,114.375,2.395196e-06,1851-06-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-07-16 00:00:00,-90.0,114.375,1.9638715e-06,1851-07-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-08-16 00:00:00,-90.0,114.375,3.1493569e-06,1851-08-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-09-16 00:00:00,-90.0,114.375,1.1650229e-06,1851-09-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-10-16 00:00:00,-90.0,114.375,1.688424e-06,1851-10-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-11-16 00:00:00,-90.0,114.375,3.3172414e-06,1851-11-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1851-12-16 00:00:00,-90.0,114.375,1.2747272e-06,1851-12-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-01-16 00:00:00,-90.0,114.375,2.9100504e-06,1852-01-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-02-16 00:00:00,-90.0,114.375,1.4764199e-06,1852-02-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-03-16 00:00:00,-90.0,114.375,1.2679396e-06,1852-03-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-04-16 00:00:00,-90.0,114.375,3.0727479e-06,1852-04-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-05-16 00:00:00,-90.0,114.375,2.484253e-06,1852-05-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-06-16 00:00:00,-90.0,114.375,8.480155e-07,1852-06-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-07-16 00:00:00,-90.0,114.375,1.2884564e-06,1852-07-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-08-16 00:00:00,-90.0,114.375,9.887275e-07,1852-08-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-09-16 00:00:00,-90.0,114.375,1.923979e-06,1852-09-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-10-16 00:00:00,-90.0,114.375,1.0903187e-06,1852-10-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-11-16 00:00:00,-90.0,114.375,2.151466e-06,1852-11-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1852-12-16 00:00:00,-90.0,114.375,5.1310076e-07,1852-12-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-01-16 00:00:00,-90.0,114.375,7.785355e-08,1853-01-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-02-16 00:00:00,-90.0,114.375,1.5433208e-06,1853-02-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-03-16 00:00:00,-90.0,114.375,2.2076763e-06,1853-03-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-04-16 00:00:00,-90.0,114.375,3.3377762e-06,1853-04-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-05-16 00:00:00,-90.0,114.375,1.7523821e-06,1853-05-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-06-16 00:00:00,-90.0,114.375,9.868361e-07,1853-06-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-07-16 00:00:00,-90.0,114.375,1.0470717e-06,1853-07-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-08-16 00:00:00,-90.0,114.375,2.008845e-06,1853-08-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-09-16 00:00:00,-90.0,114.375,1.797443e-06,1853-09-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-10-16 00:00:00,-90.0,114.375,1.0455964e-06,1853-10-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-11-16 00:00:00,-90.0,114.375,1.1892286e-06,1853-11-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1853-12-16 00:00:00,-90.0,114.375,3.5773185e-06,1853-12-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-01-16 00:00:00,-90.0,114.375,3.4062816e-06,1854-01-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-02-16 00:00:00,-90.0,114.375,2.2182694e-06,1854-02-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-03-16 00:00:00,-90.0,114.375,1.192227e-06,1854-03-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-04-16 00:00:00,-90.0,114.375,1.6412476e-06,1854-04-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-05-16 00:00:00,-90.0,114.375,1.861546e-06,1854-05-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-06-16 00:00:00,-90.0,114.375,8.1999485e-07,1854-06-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-07-16 00:00:00,-90.0,114.375,6.4109e-07,1854-07-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-08-16 00:00:00,-90.0,114.375,1.2398758e-06,1854-08-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-09-16 00:00:00,-90.0,114.375,3.006337e-06,1854-09-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-10-16 00:00:00,-90.0,114.375,2.5047327e-06,1854-10-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-11-16 00:00:00,-90.0,114.375,8.067904e-07,1854-11-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1854-12-16 00:00:00,-90.0,114.375,1.188894e-06,1854-12-01 00:00:00
-89.375,0,115.3125,r1i1p1f2,1855-01-16 00:00:00,-90.0,114.375,1.4709483e-06,1855-01-01 00:00:00
