lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,90.9375,r1i1p1f2,1850-01-16 00:00:00,-90.0,90.0,2.4088256e-06,1850-01-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-02-16 00:00:00,-90.0,90.0,1.3227193e-06,1850-02-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-03-16 00:00:00,-90.0,90.0,5.3945115e-07,1850-03-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-04-16 00:00:00,-90.0,90.0,1.3115906e-06,1850-04-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-05-16 00:00:00,-90.0,90.0,1.5460868e-06,1850-05-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-06-16 00:00:00,-90.0,90.0,2.940269e-06,1850-06-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-07-16 00:00:00,-90.0,90.0,3.673504e-06,1850-07-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-08-16 00:00:00,-90.0,90.0,2.574623e-06,1850-08-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-09-16 00:00:00,-90.0,90.0,1.3026597e-06,1850-09-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-10-16 00:00:00,-90.0,90.0,8.600036e-07,1850-10-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-11-16 00:00:00,-90.0,90.0,2.6175815e-06,1850-11-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1850-12-16 00:00:00,-90.0,90.0,1.4174341e-06,1850-12-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-01-16 00:00:00,-90.0,90.0,1.3046117e-06,1851-01-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-02-16 00:00:00,-90.0,90.0,1.0452552e-06,1851-02-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-03-16 00:00:00,-90.0,90.0,2.1802489e-06,1851-03-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-04-16 00:00:00,-90.0,90.0,1.7036499e-06,1851-04-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-05-16 00:00:00,-90.0,90.0,3.4109282e-06,1851-05-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-06-16 00:00:00,-90.0,90.0,2.281874e-06,1851-06-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-07-16 00:00:00,-90.0,90.0,2.215424e-06,1851-07-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-08-16 00:00:00,-90.0,90.0,3.5872745e-06,1851-08-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-09-16 00:00:00,-90.0,90.0,1.1648783e-06,1851-09-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-10-16 00:00:00,-90.0,90.0,1.957963e-06,1851-10-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-11-16 00:00:00,-90.0,90.0,3.3170932e-06,1851-11-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1851-12-16 00:00:00,-90.0,90.0,1.0963282e-06,1851-12-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-01-16 00:00:00,-90.0,90.0,2.1833964e-06,1852-01-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-02-16 00:00:00,-90.0,90.0,1.4538259e-06,1852-02-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-03-16 00:00:00,-90.0,90.0,1.2790229e-06,1852-03-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-04-16 00:00:00,-90.0,90.0,3.2071039e-06,1852-04-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-05-16 00:00:00,-90.0,90.0,2.4200745e-06,1852-05-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-06-16 00:00:00,-90.0,90.0,9.0398544e-07,1852-06-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-07-16 00:00:00,-90.0,90.0,1.3786407e-06,1852-07-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-08-16 00:00:00,-90.0,90.0,9.4947666e-07,1852-08-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-09-16 00:00:00,-90.0,90.0,1.9318622e-06,1852-09-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-10-16 00:00:00,-90.0,90.0,1.1505234e-06,1852-10-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-11-16 00:00:00,-90.0,90.0,1.923553e-06,1852-11-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1852-12-16 00:00:00,-90.0,90.0,4.0605983e-07,1852-12-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-01-16 00:00:00,-90.0,90.0,9.069562e-08,1853-01-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-02-16 00:00:00,-90.0,90.0,1.5390316e-06,1853-02-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-03-16 00:00:00,-90.0,90.0,2.6197629e-06,1853-03-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-04-16 00:00:00,-90.0,90.0,3.204847e-06,1853-04-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-05-16 00:00:00,-90.0,90.0,2.0965786e-06,1853-05-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-06-16 00:00:00,-90.0,90.0,9.532666e-07,1853-06-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-07-16 00:00:00,-90.0,90.0,1.2020165e-06,1853-07-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-08-16 00:00:00,-90.0,90.0,1.9061694e-06,1853-08-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-09-16 00:00:00,-90.0,90.0,1.897701e-06,1853-09-01 00:00:00
-89.375,0,90.9375,r1i1p1f2,1853-10-16 00:00:00,-90.0,90.0,1.0529232e-06,1853-10-01 00:00:00
