lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,117.1875,r1i1p1f2,1850-01-16 00:00:00,-90.0,116.25,2.5170445e-06,1850-01-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-02-16 00:00:00,-90.0,116.25,1.3023258e-06,1850-02-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-03-16 00:00:00,-90.0,116.25,7.287424e-07,1850-03-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-04-16 00:00:00,-90.0,116.25,1.382179e-06,1850-04-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-05-16 00:00:00,-90.0,116.25,1.8360116e-06,1850-05-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-06-16 00:00:00,-90.0,116.25,2.7702963e-06,1850-06-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-07-16 00:00:00,-90.0,116.25,3.130626e-06,1850-07-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-08-16 00:00:00,-90.0,116.25,2.3950072e-06,1850-08-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-09-16 00:00:00,-90.0,116.25,1.1703461e-06,1850-09-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-10-16 00:00:00,-90.0,116.25,8.91667e-07,1850-10-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-11-16 00:00:00,-90.0,116.25,2.5197671e-06,1850-11-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1850-12-16 00:00:00,-90.0,116.25,1.8480278e-06,1850-12-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-01-16 00:00:00,-90.0,116.25,1.3057851e-06,1851-01-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-02-16 00:00:00,-90.0,116.25,1.0275268e-06,1851-02-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-03-16 00:00:00,-90.0,116.25,2.1374672e-06,1851-03-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-04-16 00:00:00,-90.0,116.25,1.6559128e-06,1851-04-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-05-16 00:00:00,-90.0,116.25,3.1442398e-06,1851-05-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-06-16 00:00:00,-90.0,116.25,2.378665e-06,1851-06-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-07-16 00:00:00,-90.0,116.25,1.961099e-06,1851-07-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-08-16 00:00:00,-90.0,116.25,3.1045513e-06,1851-08-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-09-16 00:00:00,-90.0,116.25,1.1667938e-06,1851-09-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-10-16 00:00:00,-90.0,116.25,1.6625598e-06,1851-10-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-11-16 00:00:00,-90.0,116.25,3.288232e-06,1851-11-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1851-12-16 00:00:00,-90.0,116.25,1.2557553e-06,1851-12-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-01-16 00:00:00,-90.0,116.25,2.8549669e-06,1852-01-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-02-16 00:00:00,-90.0,116.25,1.4786941e-06,1852-02-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-03-16 00:00:00,-90.0,116.25,1.2713434e-06,1852-03-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-04-16 00:00:00,-90.0,116.25,3.048573e-06,1852-04-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-05-16 00:00:00,-90.0,116.25,2.4759725e-06,1852-05-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-06-16 00:00:00,-90.0,116.25,8.448771e-07,1852-06-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-07-16 00:00:00,-90.0,116.25,1.2853722e-06,1852-07-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-08-16 00:00:00,-90.0,116.25,9.97871e-07,1852-08-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-09-16 00:00:00,-90.0,116.25,1.9330098e-06,1852-09-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-10-16 00:00:00,-90.0,116.25,1.0961278e-06,1852-10-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-11-16 00:00:00,-90.0,116.25,2.1604947e-06,1852-11-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1852-12-16 00:00:00,-90.0,116.25,4.2546858e-07,1852-12-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-01-16 00:00:00,-90.0,116.25,8.151651e-08,1853-01-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-02-16 00:00:00,-90.0,116.25,1.5392023e-06,1853-02-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-03-16 00:00:00,-90.0,116.25,2.178571e-06,1853-03-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-04-16 00:00:00,-90.0,116.25,3.316394e-06,1853-04-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-05-16 00:00:00,-90.0,116.25,1.7367901e-06,1853-05-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-06-16 00:00:00,-90.0,116.25,9.89287e-07,1853-06-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-07-16 00:00:00,-90.0,116.25,1.0362143e-06,1853-07-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-08-16 00:00:00,-90.0,116.25,2.0154837e-06,1853-08-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-09-16 00:00:00,-90.0,116.25,1.7975639e-06,1853-09-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-10-16 00:00:00,-90.0,116.25,1.0507646e-06,1853-10-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-11-16 00:00:00,-90.0,116.25,1.2917645e-06,1853-11-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1853-12-16 00:00:00,-90.0,116.25,3.726414e-06,1853-12-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-01-16 00:00:00,-90.0,116.25,3.622498e-06,1854-01-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-02-16 00:00:00,-90.0,116.25,2.2105369e-06,1854-02-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-03-16 00:00:00,-90.0,116.25,1.2043296e-06,1854-03-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-04-16 00:00:00,-90.0,116.25,1.6229866e-06,1854-04-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-05-16 00:00:00,-90.0,116.25,1.8709601e-06,1854-05-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-06-16 00:00:00,-90.0,116.25,8.183269e-07,1854-06-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-07-16 00:00:00,-90.0,116.25,6.426675e-07,1854-07-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-08-16 00:00:00,-90.0,116.25,1.2444042e-06,1854-08-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-09-16 00:00:00,-90.0,116.25,2.9736239e-06,1854-09-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-10-16 00:00:00,-90.0,116.25,2.49781e-06,1854-10-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-11-16 00:00:00,-90.0,116.25,8.09498e-07,1854-11-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1854-12-16 00:00:00,-90.0,116.25,1.1908735e-06,1854-12-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-01-16 00:00:00,-90.0,116.25,1.5389184e-06,1855-01-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-02-16 00:00:00,-90.0,116.25,1.0161986e-06,1855-02-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-03-16 00:00:00,-90.0,116.25,3.2523385e-06,1855-03-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-04-16 00:00:00,-90.0,116.25,2.4510352e-06,1855-04-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-05-16 00:00:00,-90.0,116.25,2.2821505e-06,1855-05-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-06-16 00:00:00,-90.0,116.25,3.4879317e-06,1855-06-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-07-16 00:00:00,-90.0,116.25,3.34828e-07,1855-07-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-08-16 00:00:00,-90.0,116.25,4.892097e-07,1855-08-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-09-16 00:00:00,-90.0,116.25,1.653836e-06,1855-09-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-10-16 00:00:00,-90.0,116.25,1.6709588e-06,1855-10-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-11-16 00:00:00,-90.0,116.25,1.360122e-06,1855-11-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1855-12-16 00:00:00,-90.0,116.25,7.6594347e-07,1855-12-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-01-16 00:00:00,-90.0,116.25,2.5914876e-06,1856-01-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-02-16 00:00:00,-90.0,116.25,6.7155867e-07,1856-02-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-03-16 00:00:00,-90.0,116.25,1.68094e-06,1856-03-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-04-16 00:00:00,-90.0,116.25,3.1078378e-06,1856-04-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-05-16 00:00:00,-90.0,116.25,2.4157985e-06,1856-05-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-06-16 00:00:00,-90.0,116.25,2.0118603e-06,1856-06-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-07-16 00:00:00,-90.0,116.25,3.7392515e-06,1856-07-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-08-16 00:00:00,-90.0,116.25,1.7257826e-06,1856-08-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-09-16 00:00:00,-90.0,116.25,1.7924161e-06,1856-09-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-10-16 00:00:00,-90.0,116.25,2.2049487e-06,1856-10-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-11-16 00:00:00,-90.0,116.25,8.1934706e-07,1856-11-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1856-12-16 00:00:00,-90.0,116.25,1.3172919e-06,1856-12-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1857-01-16 00:00:00,-90.0,116.25,6.4510874e-07,1857-01-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1857-02-16 00:00:00,-90.0,116.25,3.1429697e-06,1857-02-01 00:00:00
-89.375,0,117.1875,r1i1p1f2,1857-03-16 00:00:00,-90.0,116.25,2.1873936e-06,1857-03-01 00:00:00
