lat,bnds,lon,member_id,time,lat_bnds,lon_bnds,pr,time_bnds
-89.375,0,105.9375,r1i1p1f2,1850-01-16 00:00:00,-90.0,105.0,2.3832283e-06,1850-01-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-02-16 00:00:00,-90.0,105.0,1.3027044e-06,1850-02-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-03-16 00:00:00,-90.0,105.0,6.436759e-07,1850-03-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-04-16 00:00:00,-90.0,105.0,1.3956534e-06,1850-04-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-05-16 00:00:00,-90.0,105.0,1.7705042e-06,1850-05-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-06-16 00:00:00,-90.0,105.0,2.8363704e-06,1850-06-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-07-16 00:00:00,-90.0,105.0,3.3150204e-06,1850-07-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-08-16 00:00:00,-90.0,105.0,2.4827189e-06,1850-08-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-09-16 00:00:00,-90.0,105.0,1.185596e-06,1850-09-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-10-16 00:00:00,-90.0,105.0,8.886214e-07,1850-10-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-11-16 00:00:00,-90.0,105.0,2.5511679e-06,1850-11-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1850-12-16 00:00:00,-90.0,105.0,1.709651e-06,1850-12-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-01-16 00:00:00,-90.0,105.0,1.2942983e-06,1851-01-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-02-16 00:00:00,-90.0,105.0,1.0466155e-06,1851-02-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-03-16 00:00:00,-90.0,105.0,2.2146223e-06,1851-03-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-04-16 00:00:00,-90.0,105.0,1.6269627e-06,1851-04-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-05-16 00:00:00,-90.0,105.0,3.3532542e-06,1851-05-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-06-16 00:00:00,-90.0,105.0,2.4224482e-06,1851-06-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-07-16 00:00:00,-90.0,105.0,1.9853057e-06,1851-07-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-08-16 00:00:00,-90.0,105.0,3.3650347e-06,1851-08-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-09-16 00:00:00,-90.0,105.0,1.1639145e-06,1851-09-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-10-16 00:00:00,-90.0,105.0,1.8251429e-06,1851-10-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-11-16 00:00:00,-90.0,105.0,3.4043169e-06,1851-11-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1851-12-16 00:00:00,-90.0,105.0,1.0878791e-06,1851-12-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-01-16 00:00:00,-90.0,105.0,2.3915582e-06,1852-01-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-02-16 00:00:00,-90.0,105.0,1.4658137e-06,1852-02-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-03-16 00:00:00,-90.0,105.0,1.2472079e-06,1852-03-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-04-16 00:00:00,-90.0,105.0,3.161496e-06,1852-04-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-05-16 00:00:00,-90.0,105.0,2.490383e-06,1852-05-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-06-16 00:00:00,-90.0,105.0,8.6643365e-07,1852-06-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-07-16 00:00:00,-90.0,105.0,1.312323e-06,1852-07-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-08-16 00:00:00,-90.0,105.0,9.5226e-07,1852-08-01 00:00:00
-89.375,0,105.9375,r1i1p1f2,1852-09-16 00:00:00,-90.0,105.0,1.9019949e-06,1852-09-01 00:00:00
